Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months
4913-EHYUI,Male,80,Yes,0,Alpaugh,93201,35.869626,-119.498771,0,56
4915-BFSXL,Male,49,Yes,1,Mount Hermon,95041,37.051166,-122.056194,9,70
4918-FYJNT,Female,68,Yes,0,Los Angeles,90063,34.044271,-118.185237,4,55
4918-QLLIW,Male,23,No,0,Santa Monica,90405,34.005439,-118.477507,0,3
4919-IKATY,Male,64,Yes,0,San Diego,92126,32.886925,-117.152162,3,5
4919-MOAVT,Male,53,No,0,Pasadena,91103,34.167465,-118.165327,0,3
4922-CVPDX,Female,23,Yes,0,Westminster,92683,33.752591,-117.993661,6,26
4923-ADWXJ,Female,33,No,0,Igo,96047,40.524535,-122.647172,0,25
4925-LMHOK,Male,29,No,0,Stockton,95212,38.049457,-121.21653,0,15
4926-UMJZD,Female,51,Yes,0,Mt Baldy,91759,34.231318,-117.662032,4,31
4927-WWOOZ,Male,39,Yes,0,Pacific Grove,93950,36.618337,-121.926417,0,2
4929-BSTRX,Female,61,No,0,Oxnard,93030,34.223244,-119.18012,0,1
4929-ROART,Male,47,No,0,Ukiah,95482,39.134075,-123.23422,0,18
4929-XIHVW,Male,79,Yes,0,Los Angeles,90034,34.030578,-118.399613,10,2
4931-TRZWN,Female,54,No,0,Hornbrook,96044,41.962127,-122.527696,0,13
4933-BSAIP,Female,39,Yes,0,Northridge,91324,34.238208,-118.55029,1,40
4933-IKULF,Female,71,No,0,Pinon Hills,92372,34.459322,-117.629729,0,17
4936-YPJNK,Female,56,No,0,Rosamond,93560,34.903052,-118.411251,0,10
4937-QPZPO,Male,62,Yes,3,Snelling,95369,37.521708,-120.426843,3,61
4939-KYYPY,Male,55,No,0,Coleville,96107,38.42528,-119.475741,0,27
4940-KHCWD,Female,61,Yes,0,Downey,90240,33.956228,-118.120993,1,60
4942-VZZOM,Male,40,Yes,0,Tupman,93276,35.316263,-119.402559,3,64
4945-RVMTE,Female,57,No,0,Blocksburg,95514,40.309088,-123.668201,0,28
4946-EDSEW,Female,35,Yes,3,Compton,90221,33.885811,-118.206459,1,11
4947-DSMXK,Male,28,Yes,2,Farmersville,93223,36.29878,-119.201028,9,34
4948-WBBKL,Female,80,No,0,Dunnigan,95937,38.931425,-121.946081,0,36
4950-BDEUX,Male,47,No,0,Apple Valley,92308,34.424926,-117.184503,0,35
4950-HKQTE,Female,47,No,0,Morro Bay,93442,35.369553,-120.763864,0,22
4951-UKAAQ,Female,30,No,0,Inglewood,90302,33.975332,-118.355252,0,4
4952-YSOGZ,Female,48,Yes,0,San Diego,92129,32.961064,-117.134917,1,4
4955-VCWBI,Female,51,Yes,2,Markleeville,96120,38.735789,-119.85798,5,43
4957-SREEC,Male,38,Yes,1,Fallbrook,92028,33.362575,-117.299644,2,70
4957-TIALW,Female,26,No,0,Corona,92880,33.918043,-117.617809,0,15
4957-TREIR,Male,37,No,0,Stratford,93266,36.175255,-119.813805,0,3
4958-GZWIY,Male,61,Yes,0,North Palm Springs,92258,33.906496,-116.569499,1,7
4958-XCBDQ,Male,68,No,0,Victorville,92394,34.567058,-117.362329,0,35
4959-JOSRX,Female,41,Yes,0,La Puente,91744,34.031441,-117.936436,3,2
4962-CHQPW,Male,54,No,3,Greenville,95947,40.160386,-120.835428,0,29
4967-WPNCF,Male,36,No,0,Huron,93234,36.217864,-120.080117,0,72
4971-PUYQO,Female,48,No,0,San Diego,92109,32.787836,-117.232376,0,27
4973-MGTON,Female,33,Yes,0,Topaz,96133,38.636052,-119.489162,0,71
4973-RLZVI,Female,52,No,0,Hornbrook,96044,41.962127,-122.527696,0,30
4976-LNFVV,Male,65,Yes,0,Daly City,94015,37.680844,-122.48131,6,19
4979-HPRFL,Male,54,Yes,2,Garden Grove,92841,33.786738,-117.982564,1,56
4980-URKXC,Male,26,Yes,0,Fort Irwin,92310,35.349241,-116.770281,1,36
4981-FLTMF,Female,35,Yes,1,Springville,93265,36.245926,-118.693138,3,57
4983-CCWMC,Male,43,No,0,Creston,93432,35.480896,-120.469476,0,3
4983-CLMLV,Female,30,Yes,0,Escondido,92027,33.141265,-116.967221,0,52
4986-MXSFP,Female,40,No,0,San Leandro,94579,37.687264,-122.15728,0,2
4987-GQWPO,Male,48,No,0,Huntington Beach,92647,33.723579,-118.005441,0,17
4988-IQIGL,Male,80,No,0,Canoga Park,91304,34.224377,-118.632656,0,1
4989-LIXVT,Male,66,No,0,Santa Monica,90404,34.026334,-118.474222,0,68
4990-ALDGW,Male,37,No,0,Los Angeles,90033,34.050198,-118.210946,0,57
4992-LTJNE,Male,40,Yes,0,Cantua Creek,93608,36.488056,-120.407691,5,72
4993-JCRGJ,Male,62,No,0,Holtville,92250,32.811001,-115.152865,0,26
4994-OBRSZ,Male,24,No,3,Weed,96094,41.465121,-122.380947,0,14
4998-IKFSE,Female,27,No,0,Phelan,92371,34.441123,-117.537886,0,30
4999-IEZLT,Male,45,No,0,Susanville,96130,40.559177,-120.612113,0,66
5002-GCQFH,Male,30,Yes,0,Hercules,94547,37.991259,-122.214945,1,49
5003-OKNNK,Female,44,Yes,3,Hoopa,95546,41.163637,-123.704841,10,15
5003-XZWWO,Male,32,Yes,0,Capistrano Beach,92624,33.458754,-117.665104,4,71
5006-MXVRN,Female,23,No,0,Keyes,95328,37.555631,-120.911653,0,39
5010-IPEAQ,Female,29,Yes,2,Escalon,95320,37.818543,-121.006907,2,67
5012-YSPJJ,Male,20,Yes,1,Nubieber,96068,41.082472,-121.195215,6,31
5013-SBUIH,Female,63,No,0,Stockton,95202,37.959706,-121.287669,0,50
5014-GSOUQ,Male,59,No,0,Grass Valley,95945,39.194539,-120.988066,0,13
5014-WUQMG,Male,23,Yes,2,Hornbrook,96044,41.962127,-122.527696,1,47
5016-ETTFF,Male,46,No,0,Los Angeles,90016,34.028331,-118.354338,0,10
5016-IBERQ,Male,28,Yes,0,Simi Valley,93063,34.296813,-118.685703,1,23
5016-LIPDW,Male,45,Yes,2,Stanford,94305,37.424342,-122.165641,1,57
5018-GWURO,Female,25,Yes,0,Novato,94949,38.067204,-122.524004,9,56
5018-HEKFO,Female,51,No,0,Rowland Heights,91748,33.976753,-117.897367,0,10
5018-LXQQG,Female,47,Yes,2,Torrance,90505,33.807882,-118.347957,1,30
5019-GQVCR,Male,74,No,0,Westlake Village,91361,34.130992,-118.894673,0,43
5020-ZSTTY,Female,70,No,0,San Diego,92122,32.85723,-117.209774,0,54
5022-JNQEQ,Female,39,Yes,1,Esparto,95627,38.834469,-122.127193,10,9
5022-KVDQT,Male,20,No,0,Woodland Hills,91364,34.153733,-118.593408,0,27
5025-GOOKI,Female,46,No,0,San Geronimo,94963,38.00474,-122.663717,0,20
5027-QPKTE,Male,39,Yes,0,Modesto,95350,37.671806,-121.007575,1,7
5027-XWQHA,Male,35,No,0,Ukiah,95482,39.134075,-123.23422,0,6
5027-YOCXN,Male,23,Yes,0,Cardiff By The Sea,92007,33.015866,-117.272254,6,51
5028-GZLDO,Male,21,No,0,Moraga,94556,37.827946,-122.107185,0,2
5028-HTLJB,Male,69,No,0,New Cuyama,93254,34.956577,-119.750142,0,1
5032-MIYKT,Female,19,No,0,Weott,95571,40.310119,-123.909449,0,1
5032-USPKF,Female,57,No,0,Indio,92203,33.752938,-116.230055,0,38
5035-BVCXS,Male,20,No,0,Loyalton,96118,39.637471,-120.226338,0,11
5035-PGZXH,Female,49,No,0,Chico,95926,39.745712,-121.84333,0,56
5038-ETMLM,Female,35,Yes,0,Sacramento,95823,38.475465,-121.443625,10,72
5039-LZRQT,Female,52,No,0,Mountain Center,92561,33.638645,-116.55783,0,13
5043-TRZWM,Female,32,No,0,Los Angeles,90022,34.02381,-118.156582,0,1
5044-LRQAQ,Female,19,Yes,0,Ladera Ranch,92694,33.569186,-117.640055,8,7
5044-XDPYX,Female,59,Yes,0,Chico,95973,39.903272,-121.843567,7,51
5046-NUHWD,Female,69,Yes,0,Hacienda Heights,91745,33.998471,-117.973758,5,29
5047-LHVLY,Male,68,No,0,San Diego,92121,32.898613,-117.202937,0,1
5049-GLYVG,Male,56,No,0,Badger,93603,36.64545,-118.924982,0,1
5049-MUBWG,Male,24,No,0,Carmel By The Sea,93921,36.554618,-121.922239,0,26
5052-PNLOS,Male,50,No,0,Echo Lake,95721,38.851842,-120.076204,0,3
5054-IEXZT,Male,41,No,0,San Diego,92117,32.825086,-117.199424,0,1
5055-BRMNE,Female,35,Yes,2,Friant,93626,37.027663,-119.69056,3,67
5055-MGMGF,Female,35,Yes,0,Half Moon Bay,94019,37.45567,-122.407992,3,65
5056-FIMPT,Female,47,No,2,Sacramento,95824,38.517295,-121.439819,0,43
5057-LCOUI,Female,35,No,0,Nipomo,93444,35.050345,-120.489599,0,39
5057-RKGLH,Female,22,Yes,1,Daggett,92327,34.875144,-116.821698,9,9
5060-TQUQN,Male,19,Yes,1,Rancho Cucamonga,91701,34.132275,-117.611478,1,30
5061-PBXFW,Female,49,Yes,1,San Jose,95129,37.305622,-122.000887,3,32
5062-CJJKH,Male,63,Yes,3,Burbank,91505,34.174215,-118.345928,1,25
5063-IUOKK,Male,56,No,0,Santa Barbara,93111,34.460197,-119.802602,0,13
5066-GFJMM,Female,55,Yes,0,Eureka,95501,40.796621,-124.15428,4,3
5067-DGXLL,Male,35,No,0,Alleghany,95910,39.467828,-120.841386,0,2
5067-WJEUN,Male,42,Yes,2,Bakersfield,93308,35.559617,-118.925185,1,67
5067-XJQFU,Male,77,Yes,0,Los Angeles,90067,34.057496,-118.413959,3,66
5071-FBJFS,Female,61,Yes,1,Redding,96001,40.587919,-122.464732,8,4
5073-RZGBK,Female,50,Yes,3,West Sacramento,95691,38.627951,-121.593287,6,50
5073-WXOYN,Female,58,No,0,Belmont,94002,37.509366,-122.306132,0,60
5074-FBGHB,Male,47,No,0,Freedom,95019,36.936228,-121.785559,0,64
5075-JSDKI,Female,64,No,0,Woodbridge,95258,38.169605,-121.310964,0,59
5076-YVXCM,Male,55,No,0,Tupman,93276,35.316263,-119.402559,0,51
5077-DXTCG,Female,37,No,0,Challenge,95925,39.461768,-121.195825,0,1
5081-NWSUP,Female,54,No,0,San Jose,95122,37.32886,-121.834567,0,10
5084-OOVCJ,Female,25,Yes,3,Canyon Dam,95923,40.171312,-121.120605,1,17
5087-SUURX,Female,46,Yes,0,Yorba Linda,92887,33.884073,-117.732197,1,18
5088-QZLRL,Male,50,No,0,Corona,92881,33.833686,-117.513063,0,1
5089-IFSDP,Female,39,Yes,0,Huntington Beach,92647,33.723579,-118.005441,1,58
5090-EMGTC,Female,32,Yes,0,Beverly Hills,90210,34.099891,-118.414338,10,59
5091-HFAZW,Female,36,No,0,Santa Fe Springs,90670,33.933565,-118.062611,0,2
5092-STPKP,Female,45,No,0,Platina,96076,40.367964,-122.937379,0,24
5093-FEGLU,Female,21,Yes,0,San Francisco,94105,37.789168,-122.395009,1,47
5095-AESKG,Female,33,Yes,0,Sausalito,94965,37.848641,-122.515692,1,3
5095-ETBRJ,Female,28,Yes,0,Lakeport,95453,39.080469,-122.955176,5,55
5099-BAILX,Male,77,Yes,0,Santa Barbara,93101,34.419203,-119.710008,1,43
5103-MHMHY,Female,49,No,1,Los Osos,93402,35.279984,-120.824288,0,1
5108-ADXWO,Male,30,No,0,San Francisco,94130,37.820894,-122.369725,0,11
5110-CHOPY,Female,61,No,0,Carlsbad,92009,33.098018,-117.258203,0,60
5115-GZDEL,Male,20,No,3,Chula Vista,91911,32.607964,-117.059459,0,72
5115-SQAAU,Female,55,Yes,1,Long Beach,90813,33.781086,-118.199049,5,69
5117-IFGPS,Male,73,Yes,0,Tahoe City,96145,39.178337,-120.162806,7,29
5117-ZSMHQ,Female,22,Yes,1,Pioneer,95666,38.546999,-120.271114,9,71
5118-MUEYH,Female,22,Yes,0,Grand Terrace,92313,34.029175,-117.307211,4,48
5119-KEPFY,Male,50,Yes,0,San Jose,95131,37.387027,-121.897775,3,36
5119-NZPTV,Male,70,Yes,0,Sacramento,95823,38.475465,-121.443625,9,2
5120-ZBLAI,Female,40,Yes,0,King City,93930,36.220761,-120.980777,5,50
5122-CYFXA,Female,53,No,0,Beverly Hills,90212,34.062095,-118.401508,0,3
5124-EOGYE,Male,59,No,0,Crestline,92325,34.248061,-117.29028,0,31
5125-CNDSP,Male,48,No,0,Big Creek,93605,37.17277,-119.2997,0,63
5126-RCXYW,Male,41,Yes,1,Alhambra,91803,34.074736,-118.145959,0,54
5127-BZENZ,Female,62,Yes,0,Mcarthur,96056,41.10831,-121.360362,1,56
5129-HHMZC,Female,64,Yes,0,Van Nuys,91401,34.178483,-118.431791,6,43
5129-JLPIS,Male,27,No,0,Los Angeles,90016,34.028331,-118.354338,0,25
5130-IEKQT,Male,73,No,0,San Francisco,94109,37.794487,-122.42227,0,25
5130-YPIRV,Female,22,Yes,0,San Diego,92119,32.802959,-117.027095,1,62
5131-PONJI,Male,62,Yes,3,Upper Lake,95485,39.220368,-122.907693,10,49
5133-POWUA,Male,34,No,0,Somerset,95684,38.606703,-120.586659,0,1
5133-VRSAB,Male,47,No,0,Olema,94950,38.052209,-122.775567,0,8
5134-IKDAY,Female,34,Yes,0,Twain,95984,40.022184,-121.062384,1,1
5135-GRQJV,Male,75,Yes,0,Cantua Creek,93608,36.488056,-120.407691,4,72
5135-RDDQL,Female,37,Yes,1,Corning,96021,39.913777,-122.289984,6,63
5136-GFPMB,Male,44,No,0,Spring Valley,91978,32.730264,-116.950963,0,54
5136-KCKGI,Female,22,Yes,0,Templeton,93465,35.536115,-120.739231,1,33
5136-RGMZO,Male,39,No,0,Gardena,90247,33.890853,-118.297967,0,31
5138-WVKYJ,Male,51,No,0,San Diego,92129,32.961064,-117.134917,0,10
5140-FOMCQ,Female,52,Yes,0,Oakland,94602,37.803883,-122.208417,7,59
5141-ZUVBH,Female,46,No,1,Boron,93516,34.95703,-117.73045,0,9
5143-EGQFK,Female,76,No,0,San Diego,92126,32.886925,-117.152162,0,10
5143-WMWOG,Male,62,No,0,Stratford,93266,36.175255,-119.813805,0,1
5144-PQCDZ,Male,55,No,0,Fairfield,94533,38.287136,-122.02711,0,4
5144-TVGLP,Male,68,No,0,Los Angeles,90002,33.949255,-118.246978,0,38
5146-CBVOE,Female,44,No,0,San Francisco,94134,37.721052,-122.413573,0,16
5146-YYFRZ,Male,32,No,0,Hacienda Heights,91745,33.998471,-117.973758,0,67
5148-HKFIR,Female,49,No,0,Piru,93040,34.432843,-118.730106,0,20
5148-ORICT,Female,23,Yes,0,Olivehurst,95961,39.082568,-121.55325,2,64
5149-CUZUJ,Male,35,Yes,0,Helendale,92342,34.757783,-117.33997,1,28
5149-QYTTU,Female,35,Yes,1,Long Beach,90814,33.771612,-118.143866,3,71
5149-TGWDZ,Female,48,No,0,San Francisco,94118,37.781304,-122.461522,0,21
5150-ITWWB,Male,65,No,0,Hamilton City,95951,39.732767,-122.042298,0,3
5150-LJNSR,Male,27,Yes,3,Tustin,92782,33.738543,-117.785046,3,31
5151-HQRDG,Male,57,Yes,0,Placerville,95667,38.733714,-120.795213,6,37
5153-LXKDT,Male,51,Yes,3,Danville,94506,37.791481,-121.903253,1,68
5153-RTHKF,Female,26,No,0,Palm Springs,92264,33.745746,-116.514215,0,34
5154-VEKBL,Female,30,No,0,Bodfish,93205,35.523991,-118.400432,0,9
5155-AZQPB,Female,33,Yes,1,San Diego,92114,32.707892,-117.05512,6,28
5156-UMKOW,Female,44,No,3,San Simeon,93452,35.746484,-121.223355,0,3
5158-RIVOP,Female,32,Yes,1,Fields Landing,95537,40.726949,-124.217378,3,11
5159-YFPKQ,Female,37,No,0,Moreno Valley,92551,33.88274,-117.224878,0,2
5160-UXJED,Male,27,No,0,San Diego,92101,32.72523,-117.171346,0,17
5161-UBZXI,Male,38,Yes,2,Alamo,94507,37.855717,-121.994813,1,69
5161-XEUVX,Male,23,Yes,0,Lynwood,90262,33.923573,-118.200669,8,37
5167-GBFRE,Male,73,No,0,Oakland,94602,37.803883,-122.208417,0,4
5167-ZFFMM,Male,64,No,0,San Diego,92122,32.85723,-117.209774,0,1
5168-MQQCA,Female,50,Yes,0,Yucaipa,92399,34.04597,-117.011825,2,72
5168-MSWXT,Male,26,Yes,3,Essex,92332,34.9436,-115.287901,4,8
5170-PTRKA,Female,19,Yes,0,Atherton,94027,37.454924,-122.203168,1,49
5171-EPLKN,Male,27,No,0,Rancho Cucamonga,91739,34.133809,-117.523724,0,27
5172-MIGPM,Male,22,No,0,Orange,92865,33.828779,-117.848299,0,4
5172-RKOCB,Male,28,Yes,0,Piercy,95587,39.955587,-123.681175,0,72
5173-WXOQV,Male,38,Yes,0,Dos Palos,93620,37.045728,-120.630682,2,2
5173-ZXXXL,Male,47,No,0,Orange,92869,33.792791,-117.789749,0,2
5174-ITUMV,Male,37,Yes,2,San Jacinto,92583,33.796568,-116.924723,0,67
5174-RNGBH,Female,27,No,0,Live Oak,95953,39.258746,-121.77697,0,9
5175-AOBHI,Female,48,No,0,Hamilton City,95951,39.732767,-122.042298,0,4
5175-WLYXL,Male,56,No,0,Fallbrook,92028,33.362575,-117.299644,0,22
5176-LDKUH,Female,64,No,0,San Francisco,94114,37.758085,-122.434801,0,48
5176-LMJXE,Female,34,No,0,San Diego,92114,32.707892,-117.05512,0,47
5176-OLSKT,Female,49,Yes,0,Sloughhouse,95683,38.470423,-121.114897,5,66
5177-RVZNU,Female,28,No,3,Redding,96002,40.527834,-122.318749,0,37
5178-LMXOP,Male,71,Yes,0,Gardena,90248,33.876482,-118.284077,1,1
5180-UCIIQ,Male,80,Yes,2,Lucerne,95458,39.141934,-122.770679,5,22
5181-OABFK,Female,59,Yes,3,Rescue,95672,38.724322,-120.991237,7,56
5183-KLYEM,Female,30,No,0,El Cerrito,94530,37.924838,-122.289145,0,72
5183-SNMJQ,Male,32,No,0,Frazier Park,93225,34.827662,-118.999073,0,10
5186-EJEGL,Male,24,No,0,Escondido,92026,33.21846,-117.116916,0,9
5186-PEIZU,Female,31,No,0,San Francisco,94124,37.731505,-122.384532,0,35
5186-SAMNZ,Male,75,No,0,Marina,93933,36.689582,-121.758398,0,1
5188-HGMLP,Male,73,Yes,0,Middletown,95461,38.787446,-122.58675,10,54
5192-EBGOV,Female,68,No,0,Brea,92823,33.924143,-117.79387,0,1
5193-QLVZB,Male,52,No,0,Bieber,96009,41.083464,-121.107929,0,63
5195-KPUNQ,Female,72,No,0,Lakehead,96051,40.883853,-122.418258,0,53
5196-SGOAK,Female,39,No,0,Caliente,93518,35.358953,-118.527064,0,1
5196-WPYOW,Male,43,Yes,2,Paso Robles,93446,35.634222,-120.728341,1,67
5197-LQXXH,Female,56,Yes,0,Taylorsville,95983,40.053684,-120.743116,9,71
5197-PYEPU,Female,21,Yes,3,Edwards,93523,34.966777,-117.961179,5,42
5197-YPYBZ,Female,39,Yes,2,Laguna Niguel,92677,33.529047,-117.701175,4,12
5198-EFNBM,Male,66,Yes,0,Kingsburg,93631,36.478239,-119.52137,10,57
5198-HQAEN,Male,50,Yes,3,Fremont,94538,37.505768,-121.962472,5,35
5199-FPUSP,Male,64,No,2,Esparto,95627,38.834469,-122.127193,0,33
5201-CBWYG,Male,60,Yes,1,Salton City,92275,33.28156,-115.955541,1,62
5201-FRKKS,Male,53,No,0,Winnetka,91306,34.209532,-118.577563,0,25
5201-USSQZ,Female,56,Yes,0,Monte Rio,95462,38.471049,-123.015549,1,26
5202-IVJNU,Female,56,No,2,Crockett,94525,38.049292,-122.228415,0,39
5203-XEHAX,Female,55,No,0,Macdoel,96058,41.769709,-121.92063,0,34
5204-HMGYF,Female,32,Yes,2,La Crescenta,91214,34.239636,-118.245259,4,49
5204-QZXPU,Male,50,No,0,Glendale,91205,34.13658,-118.245839,0,19
5206-HPJKM,Male,64,No,0,Valencia,91354,34.457005,-118.573726,0,17
5206-XZZQI,Male,56,No,0,Orange,92867,33.81859,-117.821288,0,53
5207-PLSTK,Male,32,Yes,2,La Habra,90631,33.940619,-117.9513,10,1
5208-FVQKB,Male,41,Yes,0,Lakeshore,93634,37.290606,-119.216328,7,70
5208-HFSBT,Female,47,No,0,Challenge,95925,39.461768,-121.195825,0,2
5213-TWWJU,Male,26,No,0,Richmond,94804,37.921034,-122.341798,0,28
5214-CHIWJ,Male,44,No,0,Fresno,93728,36.757345,-119.818274,0,27
5214-NLTIT,Male,22,Yes,1,Five Points,93624,36.397745,-120.119911,1,72
5215-LNLDJ,Female,20,Yes,2,San Juan Bautista,95045,36.810568,-121.503022,3,7
5216-WASFJ,Female,68,Yes,0,Challenge,95925,39.461768,-121.195825,4,31
5219-YIPTK,Female,46,Yes,0,Trinidad,95570,41.162295,-124.027381,1,33
5220-AGAAX,Male,60,Yes,1,Mendocino,95460,39.305545,-123.743697,8,68
5222-IMUKT,Male,40,No,0,Hornitos,95325,37.479926,-120.230424,0,32
5222-JCXZT,Male,31,No,0,Sacramento,95864,38.585826,-121.376263,0,4
5223-UZAVK,Male,51,No,0,Thornton,95686,38.157794,-121.520223,0,64
5226-NOZFC,Male,48,No,0,Modesto,95358,37.612612,-121.108568,0,26
5227-JSCFE,Male,74,Yes,0,Scotts Valley,95066,37.070177,-122.010077,9,71
5228-EXCET,Male,40,No,0,San Diego,92126,32.886925,-117.152162,0,13
5229-DTFYB,Female,64,No,0,San Diego,92111,32.805518,-117.169052,0,41
5229-PRWKT,Male,47,No,0,Lompoc,93437,34.757477,-120.550507,0,8
5231-FIQPA,Female,53,No,0,Beverly Hills,90211,34.063947,-118.383001,0,41
5232-NXPAY,Female,33,No,0,Hilmar,95324,37.394536,-120.890747,0,47
5233-AOZUF,Female,62,Yes,0,Palm Springs,92262,33.839989,-116.659215,3,29
5233-GEEAX,Male,65,No,0,Lewiston,96052,40.704293,-122.803899,0,8
5236-PERKL,Female,38,No,0,Pearblossom,93553,34.445239,-117.894868,0,57
5236-XMZJY,Female,27,No,0,Los Angeles,90031,34.085807,-118.206617,0,42
5240-CAOYT,Female,30,No,0,Oak View,93022,34.404544,-119.302118,0,57
5240-IJOQT,Male,69,No,0,Grass Valley,95949,39.099204,-121.137962,0,1
5242-UOWHD,Male,24,Yes,2,Anaheim,92802,33.807864,-117.923782,3,45
5243-SAOTC,Male,36,No,0,Bonsall,92003,33.290907,-117.202895,0,54
5244-IRFIH,Male,72,Yes,0,San Diego,92129,32.961064,-117.134917,1,33
5245-VDBUR,Female,58,Yes,0,Los Alamitos,90720,33.79499,-118.065591,4,52
5248-KWLAR,Male,31,Yes,0,Niland,92257,33.345825,-115.596574,1,71
5248-RPYWW,Female,78,Yes,1,Turlock,95382,37.529656,-120.854357,2,72
5248-YGIJN,Male,36,Yes,0,Los Angeles,90031,34.085807,-118.206617,9,72
5249-QYHEX,Female,27,Yes,2,Rancho Mirage,92270,33.763678,-116.429928,2,40
5256-SKJGO,Female,48,Yes,0,Whittier,90603,33.945318,-117.992066,1,64
5260-UMPWX,Female,41,Yes,1,Yorkville,95494,38.888351,-123.239647,4,26
5261-QSHQM,Female,31,No,0,Temecula,92592,33.507255,-117.029473,0,4
5266-PFRQK,Male,47,Yes,3,Orleans,95556,41.269521,-123.546958,2,52
5268-DSMNQ,Female,65,Yes,0,Farmington,95230,37.956963,-120.863055,5,62
5269-NRGDP,Male,54,Yes,2,Concord,94521,37.971421,-121.971504,1,42
5271-DBYSJ,Male,80,No,0,Berkeley,94708,37.897743,-122.263124,0,11
5271-YNWVR,Male,48,Yes,0,Santa Paula,93060,34.402343,-119.094824,1,68
5274-XHAKY,Female,19,Yes,2,Compton,90222,33.912246,-118.236773,10,41
5275-PMFUT,Male,52,Yes,0,Chualar,93925,36.596271,-121.442274,9,72
5275-SQEIZ,Male,64,No,0,Ojai,93023,34.581308,-118.931948,0,1
5276-KQWHG,Female,74,No,0,Woody,93287,35.710244,-118.881679,0,2
5277-ZLOOR,Female,78,No,0,Applegate,95703,38.983388,-120.988814,0,2
5278-PNYOX,Female,49,No,0,San Jose,95126,37.327069,-121.916819,0,49
5281-BUZGT,Male,69,No,0,Weaverville,96093,40.759401,-122.939337,0,36
5285-MVEHD,Female,35,Yes,0,Sunnyvale,94087,37.3511,-122.037311,1,56
5286-YHCVC,Male,58,Yes,0,Laton,93242,36.444232,-119.718285,4,72
5287-QWLKY,Male,79,Yes,0,Big Pine,93513,37.245505,-118.062943,1,71
5288-AHOUP,Male,71,No,0,Palm Desert,92260,33.694501,-116.412711,0,11
5293-WXJAK,Female,73,Yes,0,San Jose,95135,37.28682,-121.723877,5,11
5294-CDGWY,Male,51,Yes,0,Long Beach,90802,33.752524,-118.210737,1,51
5294-DMSFH,Female,32,Yes,2,Torrance,90503,33.840399,-118.353714,1,29
5294-IMHHT,Male,44,Yes,0,Occidental,95465,38.415003,-122.998726,6,53
5295-PCJOO,Male,44,No,2,Long Beach,90805,33.864622,-118.179626,0,4
5296-BFCYD,Male,35,Yes,2,San Fernando,91340,34.286131,-118.435969,4,46
5296-PSYVW,Female,41,Yes,0,Oceanside,92054,33.351059,-117.420557,8,72
5297-MDOIR,Female,20,Yes,0,Monterey Park,91754,34.050322,-118.147037,7,63
5298-GSTLM,Female,74,No,0,Sacramento,95817,38.550722,-121.457314,0,60
5299-RULOA,Female,62,Yes,2,Whittier,90606,33.976678,-118.065875,1,10
5299-SJCZT,Male,57,No,0,Ladera Ranch,92694,33.569186,-117.640055,0,3
5301-GAUUY,Male,31,No,0,Newport Beach,92661,33.601309,-117.902304,0,32
5302-BDJNT,Male,27,No,0,Sutter Creek,95685,38.432145,-120.77069,0,35
5304-EFJLP,Male,72,Yes,0,Los Molinos,96055,40.059385,-122.091481,4,72
5306-BVTKJ,Male,20,Yes,1,El Cajon,92020,32.79697,-116.969082,1,48
5307-DZCVC,Female,78,Yes,0,Sacramento,95835,38.685069,-121.543709,0,32
5307-UVGNB,Female,40,Yes,3,Compton,90220,33.88151,-118.234451,5,53
5309-TAIKL,Female,42,No,0,Rio Linda,95673,38.688764,-121.457596,0,7
5310-NOOVA,Male,51,No,0,Redwood Valley,95470,39.298065,-123.25211,0,46
5311-IHLEI,Male,45,No,0,Sebastopol,95472,38.398815,-122.861923,0,12
5312-IRCFR,Female,21,Yes,3,Nice,95464,39.12334,-122.838198,8,64
5312-TSZVC,Female,36,No,0,Hyampom,96046,40.648024,-123.465088,0,15
5312-UXESG,Female,43,No,0,Indio,92203,33.752938,-116.230055,0,41
5313-FPXWG,Male,58,No,0,Three Rivers,93271,36.413433,-118.854708,0,51
5315-CKEQK,Male,73,Yes,2,Castro Valley,94546,37.708327,-122.083473,1,28
5317-FLPJF,Female,25,No,0,Altadena,91001,34.196837,-118.142236,0,66
5318-IXUZF,Female,50,No,0,Redondo Beach,90277,33.830453,-118.384565,0,2
5318-YKDPV,Male,62,Yes,0,Raymond,93653,37.252057,-119.95783,1,43
5320-BRKGK,Female,28,Yes,2,Escondido,92027,33.141265,-116.967221,1,58
5321-NTRKC,Male,25,Yes,1,Pebble Beach,93953,36.587497,-121.944815,8,66
5322-TEUJK,Female,45,Yes,3,Duncans Mills,95430,38.445603,-123.063756,5,71
5322-ZSMZY,Male,26,Yes,3,Lower Lake,95457,38.925545,-122.549083,7,31
5324-KTGCG,Male,55,Yes,0,Emeryville,94608,37.83726,-122.287648,5,71
5325-UWTWJ,Male,47,Yes,0,Berkeley,94707,37.897753,-122.279391,4,31
5327-CNLUQ,Male,33,Yes,0,Paynes Creek,96075,40.343213,-121.815412,1,48
5327-XOKKY,Male,79,Yes,0,Santa Maria,93458,34.95934,-120.490081,7,72
5329-KRDTM,Male,73,Yes,0,Long Barn,95335,38.109125,-120.078597,4,72
