Customer ID,Customer Status,Churn Category,Churn Reason
5539-HIVAK,Stayed,None,None
5539-TMZLF,Churned,Competitor,Competitor had better devices
5542-DHSXL,Stayed,None,None
5542-NKVRU,Stayed,None,None
5542-TBBWB,Joined,None,None
5543-QDCRY,Stayed,None,None
5546-BYZSM,Stayed,None,None
5546-QUERU,Stayed,None,None
5549-ZGHFB,Stayed,None,None
5550-VFRLC,Churned,Dissatisfaction,Limited range of services
5552-ZNFSJ,Churned,Dissatisfaction,Poor expertise of online support
5553-AOINX,Stayed,None,None
5555-RNPGT,Stayed,None,None
5561-NWEVX,Churned,Price,Price too high
5562-BETPV,Joined,None,None
5562-YJQGT,Joined,None,None
5564-NEMQO,Churned,Dissatisfaction,Network reliability
5565-FILXA,Churned,Other,Don't know
5566-SOEZD,Stayed,None,None
5567-GZKQY,Stayed,None,None
5567-WSELE,Churned,Competitor,Competitor had better devices
5568-DMXZS,Stayed,None,None
5569-IDSEY,Stayed,None,None
5569-KGJHX,Churned,Dissatisfaction,Service dissatisfaction
5569-OUICF,Churned,Competitor,Competitor made better offer
5570-PTWEH,Churned,Attitude,Attitude of support person
5572-ZDXHY,Churned,Competitor,Competitor had better devices
5574-NXZIU,Stayed,None,None
5575-GNVDE,Stayed,None,None
5575-TPIZQ,Stayed,None,None
5577-OTWWW,Churned,Other,Moved
5578-NKCXI,Stayed,None,None
5583-EJXRD,Stayed,None,None
5583-SXDAG,Churned,Other,Don't know
5590-BYNII,Churned,Other,Don't know
5590-YRFJT,Churned,Other,Don't know
5590-ZSKRV,Stayed,None,None
5593-SUAOO,Stayed,None,None
5597-GLBUC,Churned,Price,Lack of affordable download/upload speed
5598-IKHQQ,Stayed,None,None
5599-HVLTW,Stayed,None,None
5600-KTXFM,Joined,None,None
5600-PDUJF,Stayed,None,None
5602-BVFMK,Stayed,None,None
5605-IYGFG,Stayed,None,None
5605-XNWEN,Stayed,None,None
5606-AMZBO,Stayed,None,None
5609-CEBID,Churned,Competitor,Competitor had better devices
5609-IMCGG,Stayed,None,None
5614-DNZCE,Stayed,None,None
5616-PRTNT,Churned,Attitude,Attitude of support person
5619-PTMIK,Stayed,None,None
5619-XZZKR,Stayed,None,None
5622-UEJFI,Stayed,None,None
5624-BQSSA,Churned,Price,Long distance charges
5624-RYAMH,Stayed,None,None
5626-MGTUK,Stayed,None,None
5627-TVBPP,Stayed,None,None
5628-FCGYG,Stayed,None,None
5628-RKIFK,Stayed,None,None
5630-AHZIL,Joined,None,None
5630-IXDXV,Stayed,None,None
5639-NTUPK,Stayed,None,None
5640-CAXOA,Stayed,None,None
5641-DMBFJ,Stayed,None,None
5642-MHDQT,Stayed,None,None
5644-PDMZC,Churned,Attitude,Attitude of support person
5647-FXOTP,Stayed,None,None
5647-URDKA,Stayed,None,None
5649-ANRML,Churned,Dissatisfaction,Poor expertise of online support
5649-RXQTV,Stayed,None,None
5649-TJHOV,Churned,Dissatisfaction,Product dissatisfaction
5649-VUKMC,Churned,Competitor,Competitor made better offer
5650-VDUDS,Churned,Competitor,Competitor made better offer
5650-YLIBA,Stayed,None,None
5651-CPDND,Stayed,None,None
5651-CRHKQ,Stayed,None,None
5651-WYIPH,Stayed,None,None
5651-YLPRD,Stayed,None,None
5652-MSDEY,Stayed,None,None
5655-JSMZM,Churned,Attitude,Attitude of support person
5656-JAMLX,Stayed,None,None
5656-MJEFC,Stayed,None,None
5663-QBGIS,Stayed,None,None
5666-CYCYZ,Stayed,None,None
5666-MBJPT,Stayed,None,None
5668-MEISB,Stayed,None,None
5669-SRAIP,Churned,Competitor,Competitor offered higher download speeds
5671-RQRLP,Stayed,None,None
5671-UUNXD,Stayed,None,None
5673-FSSMF,Churned,Attitude,Attitude of support person
5673-TIYIB,Churned,Other,Don't know
5676-CFLYY,Stayed,None,None
5678-VFNEQ,Stayed,None,None
5680-LQOGP,Stayed,None,None
5681-LLOEI,Stayed,None,None
5684-FJVYR,Stayed,None,None
5685-IIXLY,Churned,Competitor,Competitor offered higher download speeds
5686-CMAWK,Stayed,None,None
5687-DKDTV,Churned,Attitude,Attitude of support person
5688-KZTSN,Churned,Competitor,Competitor made better offer
5692-FPTAH,Churned,Dissatisfaction,Network reliability
5692-ICXLW,Stayed,None,None
5693-PIPCS,Stayed,None,None
5696-CEIQJ,Stayed,None,None
5696-EXCYS,Stayed,None,None
5696-JVVQY,Stayed,None,None
5696-QURRL,Churned,Dissatisfaction,Network reliability
5697-GOMBF,Stayed,None,None
5698-BQJOH,Churned,Price,Price too high
5699-BNCAS,Stayed,None,None
5701-GUXDC,Stayed,None,None
5701-SVCWR,Joined,None,None
5701-YVSVF,Stayed,None,None
5701-ZIKJE,Stayed,None,None
5702-KVQRD,Stayed,None,None
5702-SKUOB,Stayed,None,None
5707-ORNDZ,Churned,Dissatisfaction,Network reliability
5707-ZMDJP,Stayed,None,None
5708-EVONK,Churned,Other,Don't know
5709-LVOEQ,Stayed,None,None
5712-AHQNN,Stayed,None,None
5712-PTIWW,Churned,Dissatisfaction,Service dissatisfaction
5712-VBOXD,Stayed,None,None
5716-EZXZN,Stayed,None,None
5716-LIBJC,Stayed,None,None
5724-BIDBU,Stayed,None,None
5726-CVNYA,Stayed,None,None
5727-MYATE,Stayed,None,None
5729-KLZAR,Churned,Competitor,Competitor had better devices
5730-DBDSI,Stayed,None,None
5730-RIITO,Stayed,None,None
5732-IKGQH,Stayed,None,None
5734-EJKXG,Stayed,None,None
5736-YEJAX,Stayed,None,None
5740-YHGTW,Stayed,None,None
5743-KHMNA,Stayed,None,None
5747-PMBSQ,Churned,Competitor,Competitor made better offer
5748-RNCJT,Churned,Competitor,Competitor offered higher download speeds
5751-USDBL,Stayed,None,None
5753-QQWPW,Stayed,None,None
5756-JYOJT,Stayed,None,None
5756-OZRIO,Stayed,None,None
5759-RCVCB,Churned,Competitor,Competitor had better devices
5760-FXFVO,Stayed,None,None
5760-IFJOZ,Joined,None,None
5760-WRAHC,Stayed,None,None
5762-TJXGK,Stayed,None,None
5766-FTRTS,Stayed,None,None
5766-XQXMQ,Churned,Competitor,Competitor made better offer
5766-ZJYBB,Churned,Dissatisfaction,Service dissatisfaction
5774-QPLTF,Stayed,None,None
5774-XZTQC,Stayed,None,None
5777-KJIRB,Stayed,None,None
5777-ZPQNC,Stayed,None,None
5778-BVOFB,Stayed,None,None
5780-INQIK,Stayed,None,None
5781-BKHOP,Stayed,None,None
5781-RFZRP,Stayed,None,None
5787-KXGIY,Stayed,None,None
5788-YPOEG,Stayed,None,None
5789-LDFXO,Stayed,None,None
5791-KAJFD,Stayed,None,None
5792-JALQC,Stayed,None,None
5793-YOLJN,Stayed,None,None
5795-BKOYE,Stayed,None,None
5795-KTGUD,Stayed,None,None
5797-APWZC,Churned,Competitor,Competitor offered higher download speeds
5799-JRCZO,Stayed,None,None
5802-ADBRC,Stayed,None,None
5803-NQJZO,Stayed,None,None
5804-HYIEZ,Stayed,None,None
5804-JMYIO,Stayed,None,None
5804-LEPIM,Churned,Other,Don't know
5808-TOTXO,Joined,None,None
5811-IWXYM,Stayed,None,None
5813-UECBU,Churned,Competitor,Competitor made better offer
5815-HGGHV,Stayed,None,None
5816-JMLGY,Stayed,None,None
5816-QVHRX,Stayed,None,None
5816-SCGFC,Stayed,None,None
5820-PTRYM,Stayed,None,None
5821-MMEIL,Stayed,None,None
5825-XJOCM,Stayed,None,None
5827-MWCZK,Stayed,None,None
5828-AVIPD,Churned,Dissatisfaction,Poor expertise of online support
5828-DWPIL,Stayed,None,None
5829-NVSQN,Stayed,None,None
5832-EXGTT,Stayed,None,None
5832-TRLPB,Stayed,None,None
5832-XKAES,Churned,Other,Don't know
5834-ASPWA,Churned,Competitor,Competitor made better offer
5835-BEQEU,Churned,Competitor,Competitor made better offer
5837-LXSDN,Stayed,None,None
5839-SUYVZ,Stayed,None,None
5840-NVDCG,Stayed,None,None
5842-POCOP,Churned,Competitor,Competitor offered higher download speeds
5843-TTHGI,Stayed,None,None
5844-QVTAT,Stayed,None,None
5845-BZZIB,Stayed,None,None
5846-ABOBJ,Stayed,None,None
5846-NEQVZ,Stayed,None,None
5846-QFDFI,Stayed,None,None
5847-MXBEO,Stayed,None,None
5848-FHRFC,Stayed,None,None
5849-ASHZJ,Stayed,None,None
5850-BDWCY,Stayed,None,None
5854-KSRBJ,Stayed,None,None
5855-EIBDE,Stayed,None,None
5857-TYBCJ,Stayed,None,None
5857-XRECV,Joined,None,None
5858-EAFCZ,Joined,None,None
5859-HZYLF,Stayed,None,None
5862-BRIXZ,Stayed,None,None
5863-OOKCL,Stayed,None,None
5868-CZJDR,Churned,Attitude,Attitude of service provider
5868-YTYKS,Joined,None,None
5868-YWPDW,Churned,Dissatisfaction,Limited range of services
5871-DGTXZ,Stayed,None,None
5872-OEQNH,Stayed,None,None
5875-YPQFJ,Churned,Competitor,Competitor offered higher download speeds
5876-HZVZM,Churned,Attitude,Attitude of service provider
5876-QMYLD,Stayed,None,None
5879-HMFFH,Stayed,None,None
5879-SESNB,Stayed,None,None
5882-CMAZQ,Stayed,None,None
5883-GTGVD,Churned,Competitor,Competitor had better devices
5884-FBCTL,Stayed,None,None
5884-GCYMI,Churned,Competitor,Competitor made better offer
5886-VLQVU,Stayed,None,None
5887-IKKYO,Stayed,None,None
5889-JTMUL,Churned,Price,Price too high
5889-LFOLL,Churned,Competitor,Competitor offered more data
5893-KCLGT,Stayed,None,None
5893-PYOLZ,Stayed,None,None
5895-QSXOD,Stayed,None,None
5896-NPFWW,Churned,Competitor,Competitor made better offer
5897-ZYEKH,Stayed,None,None
5898-IGSLP,Stayed,None,None
5899-MQZZL,Churned,Competitor,Competitor offered higher download speeds
5899-OUVKV,Stayed,None,None
5902-WBLSE,Stayed,None,None
5906-BFOZT,Joined,None,None
5906-CVLHP,Churned,Attitude,Attitude of service provider
5906-DVAPM,Stayed,None,None
5908-QMGOE,Churned,Competitor,Competitor had better devices
5909-ECHUI,Churned,Price,Lack of affordable download/upload speed
5913-INRQV,Stayed,None,None
5914-DVBWJ,Churned,Competitor,Competitor offered more data
5914-GXMDA,Stayed,None,None
5914-XRFQB,Stayed,None,None
5915-ANOEI,Stayed,None,None
5915-DGNVC,Stayed,None,None
5916-QEWPT,Joined,None,None
5917-HBSDW,Stayed,None,None
5917-RYRMG,Stayed,None,None
5918-VUKWP,Stayed,None,None
5919-TMRGD,Churned,Competitor,Competitor had better devices
5919-VCZYM,Joined,None,None
5921-NGYRH,Stayed,None,None
5922-ABDVO,Churned,Attitude,Attitude of support person
5923-GXUOC,Churned,Competitor,Competitor made better offer
5924-IFQTT,Stayed,None,None
5924-SNGKP,Stayed,None,None
5928-QLDHB,Stayed,None,None
5930-GBIWP,Stayed,None,None
5931-FLJJF,Churned,Attitude,Attitude of service provider
5934-RMPOV,Stayed,None,None
5934-TSSAU,Stayed,None,None
5935-FCCNB,Stayed,None,None
5937-EORGB,Stayed,None,None
5939-SXWHM,Stayed,None,None
5939-XAIXZ,Stayed,None,None
5940-AHUHD,Churned,Attitude,Attitude of support person
5940-NFXKV,Churned,Competitor,Competitor made better offer
5944-UGLLK,Stayed,None,None
5945-AZYHT,Stayed,None,None
5947-SGKCL,Stayed,None,None
5948-UJZLF,Joined,None,None
5949-EBSQK,Churned,Price,Price too high
5949-HGVJL,Stayed,None,None
5949-XIKAE,Churned,Dissatisfaction,Product dissatisfaction
5950-AAAGJ,Stayed,None,None
5951-AOFIH,Stayed,None,None
5954-BDFSG,Stayed,None,None
5955-EPOAZ,Stayed,None,None
5955-ERIHD,Churned,Price,Long distance charges
5956-VKDTT,Churned,Dissatisfaction,Product dissatisfaction
5956-YHHRX,Stayed,None,None
5959-BELXA,Churned,Price,Price too high
5960-MVTUK,Joined,None,None
5960-WPXQM,Churned,Competitor,Competitor made better offer
5961-VUSRV,Stayed,None,None
5965-GGPRW,Stayed,None,None
5966-EMAZU,Stayed,None,None
5968-HYJRZ,Stayed,None,None
5968-VXZLG,Joined,None,None
5968-XQIVE,Stayed,None,None
5970-GHJAW,Stayed,None,None
5973-EJGDP,Stayed,None,None
5975-BAICR,Stayed,None,None
5976-JCJRH,Churned,Dissatisfaction,Limited range of services
5977-CKHON,Stayed,None,None
5980-BDHPY,Stayed,None,None
5980-NOPLP,Churned,Competitor,Competitor offered higher download speeds
5981-ITEMU,Churned,Competitor,Competitor offered more data
5981-ZVXOT,Stayed,None,None
5982-FPVQN,Stayed,None,None
5982-PSMKW,Stayed,None,None
5982-XMDEX,Stayed,None,None
5985-BEHZK,Stayed,None,None
5985-TBABQ,Stayed,None,None
5986-WWXDV,Stayed,None,None
5989-AXPUC,Stayed,None,None
5989-OMNJE,Stayed,None,None
5989-PGKJB,Stayed,None,None
5993-BQHEA,Stayed,None,None
5993-JSUWV,Stayed,None,None
5995-LFTLE,Stayed,None,None
5995-OIGLP,Churned,Price,Extra data charges
5995-SNNEW,Stayed,None,None
5995-WWKKG,Stayed,None,None
5996-DAOQL,Joined,None,None
5996-EBTKM,Stayed,None,None
5996-NRVXR,Stayed,None,None
5997-OPVFA,Stayed,None,None
5998-DZLYR,Stayed,None,None
5998-VVEJY,Churned,Other,Moved
5999-LCXAO,Joined,None,None
6000-APYLU,Churned,Competitor,Competitor offered more data
6000-UKLWI,Stayed,None,None
6005-OBZPH,Churned,Other,Don't know
6007-TCTST,Stayed,None,None
6008-NAIXK,Stayed,None,None
6010-DDPPW,Stayed,None,None
6013-BHCAW,Stayed,None,None
6015-VVHHE,Churned,Dissatisfaction,Service dissatisfaction
6016-LVTJQ,Stayed,None,None
6016-NXBNJ,Stayed,None,None
6017-PPLPX,Churned,Competitor,Competitor had better devices
6022-KOUQO,Joined,None,None
6022-UGGSO,Churned,Competitor,Competitor had better devices
6023-GSSXW,Stayed,None,None
6023-YEBUP,Churned,Competitor,Competitor had better devices
6024-RUGGH,Stayed,None,None
6029-CSMJE,Stayed,None,None
6029-WTIPC,Churned,Competitor,Competitor made better offer
6030-REHUX,Stayed,None,None
6032-IGALN,Churned,Competitor,Competitor had better devices
6032-KRXXO,Churned,Competitor,Competitor made better offer
6034-YMTOB,Stayed,None,None
6034-ZRYCV,Churned,Competitor,Competitor offered more data
6035-BXTTY,Stayed,None,None
6035-RIIOM,Stayed,None,None
6036-TTFYU,Stayed,None,None
6038-GCYEC,Churned,Competitor,Competitor had better devices
6040-CGACY,Stayed,None,None
6047-SUHPR,Stayed,None,None
6047-YHPVI,Churned,Competitor,Competitor had better devices
6048-NJXHX,Stayed,None,None
6048-QBXKL,Joined,None,None
6048-UWKAL,Stayed,None,None
6050-FFXES,Stayed,None,None
6050-IJRHS,Stayed,None,None
6051-PTVNS,Stayed,None,None
6060-DRTNL,Churned,Competitor,Competitor had better devices
6060-QBMGV,Stayed,None,None
6061-GWWAV,Stayed,None,None
6061-PQHMK,Stayed,None,None
6064-PUPMC,Stayed,None,None
6064-ZATLR,Stayed,None,None
6067-NGCEU,Stayed,None,None
6072-NUQCB,Stayed,None,None
6075-QMNRR,Stayed,None,None
6075-SLNIL,Stayed,None,None
6077-BDPXA,Joined,None,None
6078-VESFR,Stayed,None,None
6080-LNESI,Stayed,None,None
6080-TCMYC,Stayed,None,None
6082-GLJIX,Stayed,None,None
6082-OQFBA,Stayed,None,None
6086-ESGRL,Churned,Attitude,Attitude of support person
6087-MVHJH,Churned,Other,Don't know
6087-YPWHO,Stayed,None,None
6088-BXMRG,Stayed,None,None
6092-QZVPP,Stayed,None,None
6094-ZIVKX,Stayed,None,None
6096-EGVTU,Stayed,None,None
6097-EQISJ,Churned,Competitor,Competitor had better devices
6100-FJZDG,Stayed,None,None
6100-QQHEB,Churned,Other,Moved
6101-IMRMM,Churned,Dissatisfaction,Network reliability
6103-BOCOU,Stayed,None,None
6103-LIANB,Stayed,None,None
6103-QCKFX,Stayed,None,None
6108-OQZDQ,Churned,Attitude,Attitude of service provider
6110-OHIHY,Churned,Competitor,Competitor offered higher download speeds
6112-KTHFQ,Stayed,None,None
6114-TCFID,Stayed,None,None
6115-ZTBFQ,Stayed,None,None
6116-RFVHN,Stayed,None,None
6119-SPUDB,Stayed,None,None
6120-RJKLU,Stayed,None,None
6121-TNHBO,Stayed,None,None
6121-VZNQB,Churned,Competitor,Competitor made better offer
6122-EFVKN,Stayed,None,None
6122-LJADA,Stayed,None,None
6124-ACRHJ,Joined,None,None
6127-ISGTU,Churned,Attitude,Attitude of support person
6127-IYJOZ,Joined,None,None
6128-AQBMT,Stayed,None,None
6128-CZOMY,Churned,Competitor,Competitor offered higher download speeds
6128-DAFVY,Stayed,None,None
6131-FOYAS,Stayed,None,None
6131-IUNXN,Stayed,None,None
6131-JLWZM,Stayed,None,None
6133-OZILE,Stayed,None,None
6134-KWTBV,Stayed,None,None
6135-OZQVA,Stayed,None,None
6137-MFAJN,Stayed,None,None
6137-NICCO,Stayed,None,None
6139-ZZRBQ,Stayed,None,None
6140-QNRQQ,Churned,Competitor,Competitor had better devices
6141-OOXUQ,Churned,Dissatisfaction,Service dissatisfaction
6142-VSJQO,Churned,Attitude,Attitude of support person
6143-JQKEA,Stayed,None,None
6145-NNPNO,Joined,None,None
6147-CBCRA,Stayed,None,None
6152-ONASV,Stayed,None,None
6156-UZDLF,Stayed,None,None
6158-DWPZT,Churned,Competitor,Competitor offered more data
6158-HDPXZ,Joined,None,None
6161-ERDGD,Stayed,None,None
6161-UUUTA,Churned,Price,Price too high
6164-HAQTX,Stayed,None,None
6164-HXUGH,Stayed,None,None
6166-ILMNY,Churned,Competitor,Competitor had better devices
6166-YIPFO,Stayed,None,None
6168-WFVVF,Churned,Competitor,Competitor made better offer
6168-YBYNP,Stayed,None,None
6169-PGNCD,Stayed,None,None
6169-PPETC,Stayed,None,None
6171-ZTVYB,Stayed,None,None
6172-FECYY,Churned,Competitor,Competitor offered more data
6173-GOLSU,Stayed,None,None
6173-ITPWD,Churned,Dissatisfaction,Product dissatisfaction
6174-NRBTZ,Stayed,None,None
6175-IRFIT,Stayed,None,None
6176-YJWAS,Stayed,None,None
6177-PEVRA,Stayed,None,None
6178-KFNHS,Churned,Competitor,Competitor offered higher download speeds
6179-GJPSO,Churned,Competitor,Competitor made better offer
6180-YBIQI,Stayed,None,None
6181-AXXYF,Stayed,None,None
6184-DYUOB,Joined,None,None
6185-TASNN,Joined,None,None
6188-UXBBR,Stayed,None,None
6194-HBGQN,Stayed,None,None
6195-MELTI,Stayed,None,None
6196-HBOBZ,Stayed,None,None
6198-PNNSZ,Stayed,None,None
6198-RTPMF,Stayed,None,None
6198-ZFIOJ,Stayed,None,None
6199-IPCAO,Stayed,None,None
6199-IWKGC,Stayed,None,None
6202-DYYFX,Stayed,None,None
6202-JVYEU,Stayed,None,None
6203-HBZPA,Stayed,None,None
6204-IEUXJ,Churned,Attitude,Attitude of service provider
6207-WIOLX,Churned,Attitude,Attitude of support person
6210-KBBPI,Churned,Competitor,Competitor had better devices
6211-WHMYA,Stayed,None,None
6211-WWLTF,Stayed,None,None
6212-ATMLK,Stayed,None,None
6214-EDAKZ,Churned,Dissatisfaction,Service dissatisfaction
6215-NQCPY,Stayed,None,None
6217-KDYWC,Stayed,None,None
6217-TOWGS,Stayed,None,None
6218-KNUBD,Stayed,None,None
6221-AVQYL,Churned,Price,Price too high
6223-DHJGV,Stayed,None,None
6227-FBDXH,Stayed,None,None
6227-HWPWX,Churned,Competitor,Competitor had better devices
6229-LSCKB,Stayed,None,None
6229-UOLQL,Stayed,None,None
6230-BSUXY,Churned,Dissatisfaction,Network reliability
6231-WFGFH,Stayed,None,None
6233-HXJMX,Stayed,None,None
6234-PFPXL,Stayed,None,None
6234-RAAPL,Stayed,None,None
6235-VDHOM,Churned,Dissatisfaction,Limited range of services
6240-EURKS,Churned,Competitor,Competitor offered more data
6242-FEGFD,Stayed,None,None
6242-MBHPK,Stayed,None,None
6242-SGYTS,Stayed,None,None
6243-OZGFH,Stayed,None,None
6244-BESBM,Stayed,None,None
6248-BSHKG,Stayed,None,None
6248-TKCQV,Stayed,None,None
6250-CGGUN,Stayed,None,None
6252-DFGTK,Stayed,None,None
6253-GNHWH,Stayed,None,None
6253-WRFHY,Stayed,None,None
6257-DTAYD,Stayed,None,None
6257-RJOHI,Stayed,None,None
6258-NGCNG,Stayed,None,None
6258-PVZWJ,Stayed,None,None
6259-WJQLC,Stayed,None,None
6260-ONULR,Joined,None,None
6260-XLACS,Stayed,None,None
6261-LHRTG,Stayed,None,None
6261-RCVNS,Churned,Price,Price too high
6265-FRMTQ,Stayed,None,None
6265-SXWBU,Stayed,None,None
6266-QHOJZ,Stayed,None,None
6267-DCFFZ,Stayed,None,None
6270-OMFIW,Churned,Attitude,Attitude of support person
6275-YDUVO,Churned,Attitude,Attitude of service provider
6278-FEPBZ,Stayed,None,None
6281-FKEWS,Stayed,None,None
6283-GITPX,Stayed,None,None
6284-AHOOQ,Churned,Other,Don't know
6284-KMNUF,Stayed,None,None
6285-FTQBF,Stayed,None,None
6286-SUUWT,Joined,None,None
6286-ZHAOK,Stayed,None,None
6288-CHQJB,Stayed,None,None
6288-LBEAR,Stayed,None,None
6289-CPNLD,Churned,Competitor,Competitor had better devices
6292-TOSSS,Stayed,None,None
6295-OSINB,Stayed,None,None
6296-DDOOR,Stayed,None,None
6297-NOOPG,Stayed,None,None
6298-QDFNH,Churned,Dissatisfaction,Product dissatisfaction
6300-BWMJX,Stayed,None,None
6302-JGYRJ,Churned,Dissatisfaction,Product dissatisfaction
6303-KFWSL,Stayed,None,None
6304-IJFSQ,Churned,Other,Moved
6305-YLBMM,Churned,Attitude,Attitude of service provider
6308-CQRBU,Stayed,None,None
6311-UEUME,Churned,Price,Extra data charges
6313-GIDIT,Churned,Price,Price too high
6317-YPKDH,Churned,Competitor,Competitor had better devices
6319-IEJWJ,Churned,Other,Moved
6319-QSUSR,Stayed,None,None
6322-HRPFA,Stayed,None,None
6322-PJJDJ,Stayed,None,None
6323-AYBRX,Churned,Price,Price too high
6326-MTTXK,Churned,Attitude,Attitude of service provider
6328-ZPBGN,Churned,Price,Extra data charges
6330-JKLPC,Churned,Dissatisfaction,Product dissatisfaction
6331-EWIEB,Churned,Other,Moved
6331-LWDTQ,Churned,Dissatisfaction,Limited range of services
